,price,description,locations,titles,target,labelled,websites,index
10,498000.0,price 498 000 4729 wow rarely offered lot size prime woodbridge dead end drive with fully renovated bungalow from top bottom this home situated huge pie shape detail ,markham york region   ,    house for sale markham york region kipling langstaff vaughan bdr bth 1599453682 kipling langstaff vaughan bdr bth ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/markham-york-region/kipling-langstaff-vaughan-3-bdr-2-bth/1599453682,10
11,99000.0,price 099 000 3469 well maintained bedroom bungalow situated the much desired richmond hill neighborhood property just 500m minute walk the richmond hill station detail ,markham york region   ,    house for sale markham york region major mackenzie bayview ave for sale richmond hill 1599449398 major mackenzie bayview ave for sale richmond hill ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/markham-york-region/major-mackenzie-bayview-ave-for-sale-in-richmond-hill/1599449398,11
12,938000.0,price 938 000 6118 attention builder and investor 181ft premium deep lot prestigious thornhill facing park surrounded multi million mansion well maintained bdrm bungalow detail ,city toronto,    house for sale city toronto message about bayview steeles 1599446902 message about bayview steeles ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/message-us-about-bayview-steeles/1599446902,12
13,300000.0,price 300 000 7261 estate sale fabulous custom built ranch bungalow exclusive timberlane cul sac backing onto park and stunning mature tree original owner since 1956 unique detail ,city toronto,    house for sale city toronto estate sale custom built ranch bungalow 1599441650 estate sale custom built ranch bungalow ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/estate-sale-4-1-custom-built-ranch-bungalow/1599441650,13
14,798000.0,sought after solid all brick bungalow with impressive curb appeal perfect for growing family investor situated wide beautiful mature treed lot desirable detail ,mississauga peel region,    house for sale mississauga peel region homes for sale kipling 401 toronto ontario 798 000 1573672115 homes for sale kipling 401 toronto ontario 798 000 ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/homes-for-sale-in-kipling-401-toronto-ontario-798-000/1573672115,14
15,889000.0,price 889 000 2806 investor end user first time home buyer well maintained freshly painted bedroom bungalow prime brampton tenant basement willing stay detail ,mississauga peel region,    house for sale mississauga peel region well maintained bdrm bungalow sep entr fin bsmnt 1599409220 well maintained bdrm bungalow sep entr fin bsmnt ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/well-maintained-3-2-bdrm-bungalow-sep-entr-fin-bsmnt/1599409220,15
16,889000.0,well maintained freshly painted bedroom bungalow prime brampton tenant basement willing stay leave 3rd bedroom lead patio door backyard deck close hwy 410 detail ,mississauga peel region,    house for sale mississauga peel region 208 attention investor end user first time home buyers 1599404191 208 attention investor end user first time home buyers ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/d-208_-attention-:-investor-end-user-first-time-home-buyers/1599404191,16
17,999000.0,price 999 000 152 attention first time buyer investor rarely offered for sale huge pie shaped lot with 120ft frontage bedroom bungalow extra long car driveway clean well detail ,mississauga peel region,    house for sale mississauga peel region bedroom bth located airport thamsgate 1599401011 bedroom bth located airport thamsgate ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/3-bedroom-1-bth-located-at-airport-rd-thamsgate/1599401011,17
18,989000.0,rarely offered bungalow semi with lot natural light elegant entrance open concept separate dining room large family room with fireplace plaster molding and walkout balcony granite detail ,oakville halton region,    house for sale oakville halton region price changed bedroom bth located oakville 1599382666 price changed bedroom bth located oakville ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/oakville-halton-region/price-changed-bedroom-3-bth-located-in-oakville/1599382666,18
19,99995.0,ml w5459855 attention investor make 4000 this income property that currently rented old milton this bedroom board and batten bungalow located short walk downtown detail ,oakville halton region,    house for sale oakville halton region 138 commercial milton ontario 1599364377 138 commercial milton ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/oakville-halton-region/138-commercial-st-milton-ontario/1599364377,19
20,719900.0,prepare smitten with this lovely meticulously maintained 1190 bungalow guelph’ north end this home offer all the charm and functionality you would expect from single detached detail ,      guelph    date posted 2021   ,    house for sale guelph homes for sale victoria north guelph ontario 719 900 1599360862 homes for sale victoria north guelph ontario 719 900 ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/guelph/homes-for-sale-in-victoria-north-guelph-ontario-719-900/1599360862,20
21,629900.0,ml h4122743 this brick bungalow 100 lot with law suite potential and side entrance feature kitchen bath hardwood bedroom main floor and living room detail ,      hamilton    date posted 2021   ,    house for sale hamilton keen court hamilton ontario 1599358030 keen court hamilton ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/hamilton/12-keen-court-hamilton-ontario/1599358030,21
22,188888.0,price 188 888 3753 absolutely gorgeous home facing green space detached bungalow high demand area brampton perfect for first time home buyer senior investor perfect detail ,mississauga peel region,    house for sale mississauga peel region brampton living bdrm bth torbram and bovaird 1599330944 brampton living bdrm bth torbram and bovaird ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/brampton-living-2-2-bdrm-4-bth-torbram-and-bovaird/1599330944,22
23,899999.0,solid cozy detached bungalow very convenient ttc bus stop doorstep minute subway highway school restaurant cafe park yorkdale mall future eglinton lrt right way detail ,city toronto,    house for sale city toronto 2509 dufferin street toronto ontario m6b 3r3 1599261889 2509 dufferin street toronto ontario m6b 3r3 ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/2509-dufferin-street-toronto-ontario-m6b-3r3/1599261889,23
24,250000.0,ml w5458795 gorgeous bedroom semi detached bungalow located mississauga for grab this home offer all with modern spacious bedroom with custom closet bright window and detail ,mississauga peel region,    house for sale mississauga peel region 905 stainton mississauga ontario 1599255271 905 stainton mississauga ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/905-stainton-dr-mississauga-ontario/1599255271,24
25,299000.0,ml w5459391 excellent detached bungalow approx 2900 per mpac spent upgraded kitchen washroom more lot natural light through out the house built stainless detail ,mississauga peel region,    house for sale mississauga peel region 13798 dixie caledon ontario 1599253183 13798 dixie caledon ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/13798-dixie-rd-caledon-ontario/1599253183,25
26,999999.0,ml w5457756 cozy country living minute from georgetown perfect huge bungalow wonderful acre lot practical bedroom huge master ensuite glass shower large closet detail ,oakville halton region,    house for sale oakville halton region 10690 trafalgar halton hills ontario 1599248885 10690 trafalgar halton hills ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/oakville-halton-region/10690-trafalgar-rd-halton-hills-ontario/1599248885,26
27,999900.0,ml w5458902 calling all 1st time homebuyers renovator builder don miss this opportunity own three bedroom bungalow the sought after eringate neighbourhood hardwood floor main detail ,mississauga peel region,    house for sale mississauga peel region rangoon toronto ontario 1599248460 rangoon toronto ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/15-rangoon-rd-e-toronto-ontario/1599248460,27
28,459999.0,ml 40195145 welcome 128 walter avenue perfect for first time homebuyers and investor located the heart east hamilton this bungalow home offer spacious bedroom open space detail ,oakville halton region,    house for sale oakville halton region 128 walter avenue hamilton ontario 1599250024 128 walter avenue hamilton ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/oakville-halton-region/128-walter-avenue-n-hamilton-ontario/1599250024,28
29,349900.0,ml h4123389 beautiful spacious raised bungalow stunning aldershot between two park this bright and airy home feature bedroom bathroom hardwood floor throughout open detail ,oakville halton region,    house for sale oakville halton region 758 francis road burlington ontario 1599246338 758 francis road burlington ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/oakville-halton-region/758-francis-road-burlington-ontario/1599246338,29
30,299000.0,ml w5459192 renovated bungalow situated 120 lot sidewalk newer roof new floor throughout wall main floor living room can easily removed fully renovated basement hold detail ,city toronto,    house for sale city toronto beckett ave toronto ontario 1599249205 beckett ave toronto ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/41-beckett-ave-toronto-ontario/1599249205,30
31,298000.0,ml n5455473 fantastic renovated 2016 solid brick bungalow set larger width fully fenced private backyard surrounded mature tree updated kitchen with appliance 2016 and detail ,markham york region   ,    house for sale markham york region willis aurora ontario 1599247996 willis aurora ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/markham-york-region/1-willis-dr-aurora-ontario/1599247996,31
32,899999.0,ml w5457797 solid cozy detached bungalow very convenient ttc bus stop doorstep minute subway highway school restaurant cafe park yorkdale mall future eglinton lrt detail ,city toronto,    house for sale city toronto 2509 dufferin toronto ontario 1599246944 2509 dufferin toronto ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/2509-dufferin-st-toronto-ontario/1599246944,32
33,499900.0,ml n5456046 stunning raised bungalow preston lake community nestled mature tree 100 wide frontage with deeded access park beach custom kitchen walkout huge custom built detail ,markham york region   ,    house for sale markham york region 2532 bloomington whitchurch stouffville ontario 1599249028 2532 bloomington whitchurch stouffville ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/markham-york-region/2532-bloomington-rd-whitchurch-stouffville-ontario/1599249028,33
34,399999.0,ml w5457840 amazing opportunity southeast burlington situated the highly sought after shore acre district this bungalow sits mature foot 120 foot lot quiet crescent surrounded detail ,oakville halton region,    house for sale oakville halton region 4350 elm cres burlington ontario 1599248465 4350 elm cres burlington ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/oakville-halton-region/4350-elm-cres-burlington-ontario/1599248465,34
35,699000.0,ml n5458848 situated highly desirable pocket sonoma height welcome humber forest crt spectacular meticulously well kept bungalow that exemplifies true pride ownership this detail ,markham york region   ,    house for sale markham york region humber forest crt vaughan ontario 1599249404 humber forest crt vaughan ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/markham-york-region/83-humber-forest-crt-vaughan-ontario/1599249404,35
36,999900.0,detached brampton near balmoral and duke area fully renovated top bottom bungalow with legal basement apartment modern eat kitchen with island and quartz countertop large detail ,mississauga peel region,    house for sale mississauga peel region 4br 3wr detached brampton near balmoral and duke 1599238129 4br 3wr detached brampton near balmoral and duke ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/4br-3wr-detached-in-brampton-near-balmoral-and-duke/1599238129,36
37,760000.0,bed bath bungalow updated huge yard 4929 david ave niagara fall finnished inlaw suite full kitchen and downstairs main floor laundry lot huge 80x175 very safe family oriented detail ,mississauga peel region,    house for sale mississauga peel region bedroom 2bath inlaw suit massive yard niagarafalls 1599201342 bedroom 2bath inlaw suit massive yard niagarafalls ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/3-bedroom-2bath-inlaw-suit-massive-yard-niagarafalls/1599201342,37
38,999900.0,calling all 1st time homebuyers renovator builder don miss this opportunity own three bedroom bungalow the sought after eringate neighbourhood hardwood floor main floor open detail ,mississauga peel region,    house for sale mississauga peel region toronto bth bdrm renforth eringate 1599196068 toronto bth bdrm renforth eringate ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/toronto-2-bth-5-bdrm-renforth-dr-eringate-dr/1599196068,38
39,948000.0,price 948 000 6149 rare opportunity own outstanding lot architectural acclaimed design apx 8000sf living area total 5levels inc 2levels bsmt one kindsignature detail ,city toronto,    house for sale city toronto detd bungalow hillmount ave 1599153544 det bungalow hillmount ave ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/detd-3-1-bungalow-hillmount-ave/1599153544,39
40,999900.0,price 999 900 3156 calling all 1st time homebuyers renovator builder don miss this opportunity own three bedroom bungalow the sought after eringate neighbourhood hardwood detail ,city toronto,    house for sale city toronto own bedroom bungalow eringate neighbourhood 1599147714 own bedroom bungalow eringate neighbourhood ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/own-a-3-bedroom-bungalow-eringate-neighbourhood/1599147714,40
41,245000.0,ml e5437713 bright detached brick bungalow highly desirable east york newly reno appliance meticulously cared for moving south view bdrs bath laminate ceramic flrs pot detail ,city toronto,    house for sale city toronto 409 mortimer ave toronto ontario 1595157227 409 mortimer ave toronto ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/409-mortimer-ave-toronto-ontario/1595157227,41
42,588000.0,exceptional custom renovation ranch bungalow 126 lot superb etobicoke neighbourhood great contemporary design with attention detail vaulted ceiling kit open concept sun filled detail ,mississauga peel region,    house for sale mississauga peel region located near burhamthorpe martingrove toronto 1599101095 located near burhamthorpe martingrove toronto ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/located-near-burhamthorpe-martingrove-toronto/1599101095,42
43,50000.0,freshly painted and fully renovated three bedroom detached solid brick bungalow highly desired walking distance victoria park subway station upgraded kitchen with granite detail ,city toronto,    house for sale city toronto clair ave victoria park 1599022655 @ clair ave victoria park ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/st-clair-ave-victoria-park/1599022655,43
44,199000.0,ml h4123367 this the home youve been waiting for will check off everything that your holiday wish list welcome 2185 clarendon park drive beautifully maintained bungalow detail ,oakville halton region,    house for sale oakville halton region 2185 clarendon park drive burlington ontario 1599018370 2185 clarendon park drive burlington ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/oakville-halton-region/2185-clarendon-park-drive-burlington-ontario/1599018370,44
45,999900.0,opportunity knock attention all renovator over half acre fabulous lot rarely found subision backing onto the extensive halton hill trail sprawling custom built bungalow with detail ,oakville halton region,    house for sale oakville halton region look this new bdrm bth halton hills 1599018283 look this new bdrm bth halton hills ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/oakville-halton-region/look-at-this-new-bdrm-3-bth-in-halton-hills/1599018283,45
46,899888.0,solid brick bdrm bungalow bdrm law suite separate entrance located quiet family friendly street the highly desirable bronte meadow new roof and updated furnace window walk out detail ,oakville halton region,    house for sale oakville halton region meadowbrook vanier bedroom bathrooms 1599007173 meadowbrook vanier bedroom bathrooms ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/oakville-halton-region/meadowbrook-dr-vanier-dr-on-4-bedroom-2-bathrooms/1599007173,46
47,999999.0,999 999 scarlett eglinton new listing great bedroom bathroom kitchen ✅ lovely detached bungalow with rentable basement ✅ private cul sac area ✅ hurry call today detail ,city toronto,    house for sale city toronto 999 999 scarlett eglinton new listing great 1598994237 999 999 scarlett eglinton new listing great ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/999-999-scarlett-eglinton-new-listing-great-location/1598994237,47
48,280000.0,ml x5406789 great opportunity own large greenhouse with solid bungalow municipal water land prime the beautiful niagara region min the qew access detail ,oakville halton region,    house for sale oakville halton region 5377 king lincoln ontario 1590704165 5377 king lincoln ontario ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/oakville-halton-region/5377-king-st-lincoln-ontario/1590704165,48
49,999000.0,price 999 000 3154 beautiful bedroom bungalow with two bedroom finished basement ravine lot renovated kitchen 2016 main kitchen with granite counter top mostly newer window 2016 detail ,mississauga peel region,    house for sale mississauga peel region bedroom bungalow bdrm find bsmnt 1598944845 bedroom bungalow bdrm fin bsmnt ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/3-bedroom-bungalow-w-2-bdrm-find-bsmnt/1598944845,49
50,200000.0,legal duplex bungalow with tenant place seperate entrance and laundry for each unit bedroom 1100sqft and bedroom 900sqft down parking spot for each unit tenant pay their own detail ,city toronto,    house for sale city toronto investor developer legal duplex with permit triplex barrie 1598763584 investor developer legal duplex with permit triplex barrie ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/investor-developer-legal-duplex-with-permit-to-triplex-in-barrie/1598763584,50
51,249000.0,price 249 000 3943 attention investor and renovator rare find large size fantastic solid well maintained bed bungalow with washrm main floor prime across from detail ,city toronto,    house for sale city toronto bed bungalow with washrm main floor prime 1598897230 bed bungalow with washrm main floor prime ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/4-bed-bungalow-with-2-washrm-main-floor-in-prime-location/1598897230,51
52,599000.0,absolutely amazing bungalow huttonville away from the city but just few minute all what the city offer this home ha been gorgeously updated and it real show stopper new kitchen with detail ,mississauga peel region,    house for sale mississauga peel region 2670 embleton 1598896709 2670 embleton ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/2670-embleton-rd/1598896709,52
53,989000.0,acre live work home farm land excellent two detached house two address excellent bungalow detached house aluminum roof plus 2nd detached house farm land large shed separate detail ,markham york region   ,    house for sale markham york region 3920 highway 1598896599 3920 highway ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/markham-york-region/3920-highway-9-rd/1598896599,53
54,499900.0,highly desirable alderwood bungalow sits 125 lot with newer roof main flr window furnace rare opportunity for builder renovator investor end user detail ,mississauga peel region,    house for sale mississauga peel region 125 north carson 1598896395 125 north carson ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/125-north-carson-st/1598896395,54
55,199000.0,stunning detached bungalow south burlington this beautiful bedroom spacious open concept layout ha just been renovated third bedroom can used den sunroom feature extra large window detail ,oakville halton region,    house for sale oakville halton region 484 cumberland ave 1598896068 484 cumberland ave ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/oakville-halton-region/484-cumberland-ave/1598896068,55
56,800000.0,stunning modern car garage brick country bungalow acre over looking private forest min from 401 bedroom bathrms updated eat kitchen with corian counter live edge counter detail ,oakville halton region,    house for sale oakville halton region 11719 fifth line 1598895991 11719 fifth line ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/oakville-halton-region/11719-fifth-line/1598895991,56
57,888000.0,prestigious kleinburg custom built 1bedroom bungalow with bath and finished walk out lower level measuring almost 9000 square foot finished space sitting acre backing ravine detail ,mississauga peel region,    house for sale mississauga peel region homes for sale vaughan ontario 888 000 1598894376 homes for sale vaughan ontario 888 000 ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/homes-for-sale-in-vaughan-ontario-5-888-000/1598894376,57
58,349000.0,bright large open concept bungalow separate entrance with kitchen situated quiet street law suite manicured great private backyard large new deck huge wide driveway extra storage detail ,markham york region   ,    house for sale markham york region homes for sale richmond hill ontario 349 000 1598894302 homes for sale richmond hill ontario 349 000 ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/markham-york-region/homes-for-sale-in-richmond-hill-ontario-1-349-000/1598894302,58
59,298000.0,spacious and modern brd bungalow with double car garage and drive parking space big interlock patio backyard spacious living area with hard wood floor and california shutter huge eat detail ,city toronto,    house for sale city toronto mayberry 1598896651 mayberry ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/15-mayberry-rd/1598896651,59
60,399000.0,custom built stone raised bungalow acre private treed lot the show stopper feel like magazine home renovated with high quality workmanship new door window new hardwood floor detail ,mississauga peel region,    house for sale mississauga peel region 6797 highway 1598896773 6797 highway ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/6797-highway-9/1598896773,60
61,199999.0,new 2yr old 3000 ranchstyle bungalow rural king car tandem garage carsdrive thru door recently paved driveway 1000 sqft workshop perfect for hobbyist contractor aprx acre detail ,mississauga peel region,    house for sale mississauga peel region 17080 8th concession 1598896841 17080 8th concession ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/17080-8th-concession-rd/1598896841,61
62,350000.0,welcome acorn ave this charming bedroom bungalow located highly sought after family neighborhood thoughtfully upgraded through out open concept with newly laid modern hardwood detail ,mississauga peel region,    house for sale mississauga peel region acorn ave 1598896593 acorn ave ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/5-acorn-ave/1598896593,62
63,950000.0,great severance potential 222 foot prime road frontage gated acre stone estate bungalow high end construction 100 level prestigious close beacon hall detail ,markham york region   ,    house for sale markham york region finesse crt 1598896477 finesse crt ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/markham-york-region/16-finesse-crt/1598896477,63
64,900000.0,house not heritage designated opportunity live private well treed lot highly coveted old thornhill detached bungalow with large addition updated kitchen bath legacy property detail ,markham york region   ,    house for sale markham york region 151 brooke 1598896415 151 brooke ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/markham-york-region/151-brooke-st/1598896415,64
65,298000.0,fantastic renovated 2016 solid brick bungalow set larger width fully fenced private backyard surrounded mature tree updated kitchen with appliance 2016 and walk out large detail ,markham york region   ,    house for sale markham york region willis 1598896362 willis ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/markham-york-region/1-willis-dr/1598896362,65
66,989000.0,spacious bungalow prime high demand area great neighbourhood separate entrance finished basement with kitchen bathroom and four bedroom close all amenity including school shopping detail ,city toronto,    house for sale city toronto virgilwood 1598896358 virgilwood ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/8-virgilwood-dr/1598896358,66
67,999000.0,gorgeous detached bungalow highly desirable attached garage with lot parking bedroom with modern updated kitchen granite countertop and island separate ent large open detail ,city toronto,    house for sale city toronto homes for sale midland eglinton toronto ontario 999 000 1598894906 homes for sale midland eglinton toronto ontario 999 000 ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/homes-for-sale-in-midland-eglinton-toronto-ontario-999-000/1598894906,67
68,749000.0,welcome charming meticulously maintained all brick detached bungalow\\ bedroom bathroom perfect first time buyer family oriented neighborhood garage\\rfinished basement with detail ,city toronto,    house for sale city toronto homes for sale clair avenue toronto ontario 749 000 1598894217 homes for sale clair avenue toronto ontario 749 000 ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/homes-for-sale-in-st-clair-avenue-toronto-ontario-749-000/1598894217,68
69,988000.0,picturesque acre rolling country property with year round stream exclusive part king township ic country ranch style bungalow pond wood total privacy bright open concept detail ,mississauga peel region,    house for sale mississauga peel region 7670 19th sdrd 1598896319 7670 19th sdrd ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/mississauga-peel-region/7670-19th-sdrd/1598896319,69
70,350000.0,beautiful three bed two bath detached bungalow new upgraded kitchen the ground floor freshly painted throughout the house new upgraded flooring the main floor new light fixture detail ,oakville halton region,    house for sale oakville halton region 2884 constable 1598896301 2884 constable ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/oakville-halton-region/2884-constable-rd/1598896301,70
71,750000.0,fabulous rare long branch bungalow opportunity large x132 lot live renovate build your dream home convenient with quick access major hwy transit school grocery detail ,city toronto,    house for sale city toronto thirty eight 1598896258 thirty eight ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/14-thirty-eight-st/1598896258,71
72,949000.0,fully renovated bdr spacious bungalow with washroom brand new kitchen with granite countertop backsplash open concept patio big driveway close all amenity shopping detail ,city toronto,    house for sale city toronto homes for sale west hill toronto ontario 949 000 1598894798 homes for sale west hill toronto ontario 949 000 ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/homes-for-sale-in-west-hill-toronto-ontario-949-000/1598894798,72
73,399888.0,commercial and residential zoning this 1500sq bungalow conveniently located hwy south the 401 only minute from milton hamilton cambridge and guelph this home ha plenty detail ,      hamilton    date posted 2021   ,    house for sale hamilton homes for sale morriston puslinch ontario 399 888 1598894760 homes for sale morriston puslinch ontario 399 888 ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/hamilton/homes-for-sale-in-morriston-puslinch-ontario-2-399-888/1598894760,73
74,999000.0,newly renovated top bottom with high quality material workmanship bright spacious bungalow home prestige guildwood community engineered hardwood pot light throughout mainbsmt detail ,city toronto,    house for sale city toronto homes for sale guildwood galloway toronto ontario 999 000 1598894730 homes for sale guildwood galloway toronto ontario 999 000 ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/homes-for-sale-in-guildwood-galloway-toronto-ontario-999-000/1598894730,74
75,899900.0,solid link raised bungalow 1bdrms bths house being sold renovator delight large liv din newer eat kitchen master with his her semi en main gas detail ,city toronto,    house for sale city toronto 185 braymore blvd 1598894599 185 braymore blvd ,bungalow,2,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/185-braymore-blvd/1598894599,75
